"";"word";"n"
"221";"Levar";10
"222";"Marés";10
"223";"Municipais";10
"224";"Municipal";10
"225";"Necessário";10
"226";"Oficina";10
"227";"Palavra";10
"228";"Primeiro";10
"229";"Qualidade";10
"230";"Realização";10
"231";"Representante";10
"232";"Temas";10
"233";"UCS";10
"234";"Ceds";9
"235";"Cetesb";9
"236";"Consenso";9
"237";"Contribuições";9
"238";"Coordenação";9
"239";"Decisões";9
"240";"Dentro";9
"241";"Desenvolvimento";9
"242";"Federal";9
"243";"Ficou";9
"244";"Finaliza";9
"245";"Gerencial";9
"246";"Grupos";9
"247";"Haver";9
"248";"Henrique";9
"249";"Ilhas";9
"250";"Incluir";9
"251";"Inclusive";9
"252";"Mesma";9
"253";"Milanelli";9
"254";"Minuta";9
"255";"Níveis";9
"256";"Nova";9
"257";"Número";9
"258";"Oportunidade";9
"259";"Papel";9
"260";"Parceria";9
"261";"Pescadores";9
"262";"Podemos";9
"263";"Possui";9
"264";"Primeira";9
"265";"Rafaela";9
"266";"Recuperação";9
"267";"Secretaria";9
"268";"Técnicas";9
"269";"Vagas";9
"270";"Âmbito";8
"271";"Apoio";8
"272";"Após";8
"273";"Assunto";8
"274";"Bid";8
"275";"Bocaina";8
"276";"Caracterização";8
"277";"Consultor";8
"278";"Controle";8
"279";"Costeira";8
"280";"CTsan";8
"281";"Define";8
"282";"Definir";8
"283";"Degrau";8
"284";"Demanda";8
"285";"Disponibilidade";8
"286";"Diversos";8
"287";"Duas";8
"288";"Econômica";8
"289";"Econômico";8
"290";"Escala";8
"291";"Estruturas";8
"292";"Feita";8
"293";"Fim";8
"294";"Integrada";8
"295";"Interesses";8
"296";"Levantamento";8
"297";"Limites";8
"298";"Metas";8
"299";"Metodologias";8
"300";"Mudança";8
"301";"Objetivos";8
"302";"Órgãos";8
"303";"Pesqueiro";8
"304";"Poderia";8
"305";"Política";8
"306";"Possível";8
"307";"Prazo";8
"308";"Princípio";8
"309";"Prioridades";8
"310";"Prioritárias";8
"311";"Realmente";8
"312";"Referência";8
"313";"Salienta";8
"314";"Serem";8
"315";"Sma";8
"316";"Sociais";8
"317";"Temáticos";8
"318";"Titular";8
"319";"Três";8
"320";"Turismo";8
"321";"Vaga";8
"322";"Ver";8
"323";"Versão";8
"324";"Acredita";7
"325";"Agora";7
"326";"Amadora";7
"327";"Apresentar";7
"328";"Aspectos";7
"329";"Através";7
"330";"Cbh";7
"331";"Cbhln";7
"332";"Coloca";7
"333";"Conforme";7
"334";"Conta";7
"335";"Convida";7
"336";"Cronograma";7
"337";"Cultural";7
"338";"Deliberação";7
"339";"Demais";7
"340";"Demandas";7
"341";"Dessa";7
"342";"Deu";7
"343";"Devemos";7
"344";"Deverão";7
"345";"Discutido";7
"346";"Disponíveis";7
"347";"Disso";7
"348";"Elaborar";7
"349";"Embarcações";7
"350";"Entender";7
"351";"Falar";7
"352";"Fórum";7
"353";"Guardiões";7
"354";"Haverá";7
"355";"Instrumentos";7
"356";"Integração";7
"357";"Interesse";7
"358";"Lacunas";7
"359";"Ministério";7
"360";"Mobilização";7
"361";"Muita";7
"362";"Nesta";7
"363";"Núcleo";7
"364";"Paulo";7
"365";"Políticas";7
"366";"Prazos";7
"367";"Preciso";7
"368";"Produtos";7
"369";"Público";7
"370";"Realidade";7
"371";"Realizado";7
"372";"Referencia";7
"373";"Reflexão";7
"374";"Relembra";7
"375";"Resultado";7
"376";"Resultados";7
"377";"Saber";7
"378";"Sempre";7
"379";"Sentido";7
"380";"Sido";7
"381";"Sistema";7
"382";"Situação";7
"383";"Somente";7
"384";"Sra";7
"385";"Suplente";7
"386";"Têm";7
"387";"Uc";7
"388";"Usos";7
"389";"Vão";7
"390";"Vida";7
"391";"Visto";7
"392";"Acompanhar";6
"393";"Agência";6
"394";"Agradece";6
"395";"Amplo";6
"396";"Artesanal";6
"397";"Cidadão";6
"398";"Claro";6
"399";"Colônia";6
"400";"Comum";6
"401";"Conselheiro";6
"402";"Construir";6
"403";"Continua";6
"404";"Coordenador";6
"405";"Costa";6
"406";"Desafio";6
"407";"Desses";6
"408";"Deveria";6
"409";"Diversas";6
"410";"Econômicas";6
"411";"Eduardo";6
"412";"Eleição";6
"413";"Empreendimentos";6
"414";"Equilíbrio";6
"415";"Especial";6
"416";"Estudo";6
"417";"Existentes";6
"418";"Existir";6
"419";"Fazendo";6
"420";"Formas";6
"421";"Gestora";6
"422";"Hídricos";6
"423";"Hoje";6
"424";"Identificar";6
"425";"Informar";6
"426";"Integrado";6
"427";"Interface";6
"428";"Junto";6
"429";"Local";6
"430";"Marcus";6
"431";"Melhor";6
"432";"Membros";6
"433";"Mostra";6
"434";"Município";6
"435";"Nome";6
"436";"Novo";6
"437";"Otimizar";6
"438";"Parque";6
"439";"Pontos";6
"440";"Precaução";6
"441";"Preocupação";6
"442";"Preocupado";6
"443";"Presentes";6
"444";"Princípios";6
"445";"Processos";6
"446";"Recomendações";6
"447";"Relatório";6
"448";"Representação";6
"449";"Responsável";6
"450";"Saúde";6
"451";"Segmentos";6
"452";"Serviços";6
"453";"Socioeconômica";6
"454";"Sul";6
"455";"Tamanho";6
"456";"Temática";6
"457";"Trabalhar";6
"458";"Tratamento";6
"459";"Trazer";6
"460";"Utilizar";6
"461";"Acha";5
"462";"Acontecer";5
"463";"Alguma";5
"464";"Alterações";5
"465";"Ampliar";5
"466";"Analisar";5
"467";"Apresenta";5
"468";"Apresentado";5
"469";"Aprovada";5
"470";"Atlântica";5
"471";"Atual";5
"472";"Básico";5
"473";"Brasil";5
"474";"Capacidade";5
"475";"Certo";5
"476";"Círculos";5
"477";"Comparecimento";5
"478";"Compatibilização";5
"479";"Complicado";5
"480";"Conflito";5
"481";"Conhecimentos";5
"482";"Consideração";5
"483";"Considerar";5
"484";"Constituição";5
"485";"Convidados";5
"486";"Determinada";5
"487";"Dificuldade";5
"488";"Discussões";5
"489";"Educação";5
"490";"Efetividade";5
"491";"Elaborado";5
"492";"Entidades";5
"493";"Entrada";5
"494";"Enviar";5
"495";"Estabelecer";5
"496";"Estratégia";5
"497";"Exemplifica";5
"498";"Expõe";5
"499";"Faça";5
"500";"Falando";5
"501";"Favor";5
"502";"Físico";5
"503";"Formulação";5
"504";"Garantir";5
"505";"Gestores";5
"506";"Grau";5
"507";"Haroldo";5
"508";"Ideal";5
"509";"Indicadores";5
"510";"Iniciar";5
"511";"Institucional";5
"512";"Integrar";5
"513";"Intenção";5
"514";"Interessados";5
"515";"Isóbata";5
"516";"Legal";5
"517";"Limite";5
"518";"Maio";5
"519";"Mar";5
"520";"Marinas";5
"521";"Mata";5
"522";"Membro";5
"523";"Mínimo";5
"524";"Módulos";5
"525";"Monitoramento";5
"526";"Motivo";5
"527";"Mudanças";5
"528";"Mudar";5
"529";"Muitas";5
"530";"Nacional";5
"531";"Nada";5
"532";"Naturais";5
"533";"Necessárias";5
"534";"Nessa";5
"535";"Obras";5
"536";"Passo";5
"537";"Pede";5
"538";"Perguntas";5
"539";"Pesquisas";5
"540";"Plenária";5
"541";"Pondera";5
"542";"Portanto";5
"543";"Possam";5
"544";"Possuem";5
"545";"Práticas";5
"546";"Problemas";5
"547";"Produção";5
"548";"Prof";5
"549";"Pública";5
"550";"Re";5
"551";"Realizadas";5
"552";"Realizar";5
"553";"Representar";5
"554";"Resíduos";5
"555";"Resolução";5
"556";"Responsabilidade";5
"557";"Riquezas";5
"558";"Sabesp";5
"559";"Seguida";5
"560";"Seguintes";5
"561";"Sig";5
"562";"Sobreposição";5
"563";"Sólidos";5
"564";"Solo";5
"565";"Sub";5
"566";"Sugestão";5
"567";"Talvez";5
"568";"Tanto";5
"569";"Texto";5
"570";"Tomar";5
"571";"Tradicionais";5
"572";"Trata";5
"573";"Utilizada";5
"574";"Vezes";5
"575";"Vocação";5
"576";"Zt";5
"577";"Acesso";4
"578";"Algo";4
"579";"Algum";4
"580";"Ambientalista";4
"581";"Ames";4
"582";"Ampla";4
"583";"Andamento";4
"584";"Anterior";4
"585";"Apamarinha";4
"586";"Aquáticos";4
"587";"Aqüicultura";4
"588";"Aries";4
"589";"Atenção";4
"590";"Atrás";4
"591";"Atuação";4
"592";"Atualmente";4
"593";"Ausência";4
"594";"Ausentar";4
"595";"Bastante";4
"596";"Biênio";4
"597";"Biótico";4
"598";"Campo";4
"599";"Caráter";4
"600";"Cartas";4
"601";"Cenário";4
"602";"Cima";4
"603";"Coisas";4
"604";"Colaborar";4
"605";"Coleta";4
"606";"Coletividade";4
"607";"Compreensão";4
"608";"Conceitos";4
"609";"Concorda";4
"610";"Congelamento";4
"611";"Consecutivas";4
"612";"Considerada";4
"613";"Consolidado";4
"614";"Consta";4
"615";"Contra";4
"616";"Conversa";4
"617";"Cuidado";4
"618";"Definido";4
"619";"Desde";4
"620";"Deseja";4
"621";"Destacando";4
"622";"Destacou";4
"623";"Deste";4
"624";"Detalhamento";4
"625";"Diagnósticos";4
"626";"Dias";4
"627";"Diretores";4
"628";"Discutindo";4
"629";"Email";4
"630";"Encaminhado";4
"631";"Encerrado";4
"632";"Enfatiza";4
"633";"Envolvidos";4
"634";"Estabelece";4
"635";"Estabelecidas";4
"636";"Estratégias";4
"637";"Etapa";4
"638";"Exclusão";4
"639";"Exercício";4
"640";"Extinção";4
"641";"Fez";4
"642";"Formalização";4
"643";"Funcionamento";4
"644";"Gerar";4
"645";"Gs";4
"646";"Gtpesca";4
"647";"Inclui";4
"648";"Incorporar";4
"649";"Indicar";4
"650";"Influência";4
"651";"Inicio";4
"652";"Inserir";4
"653";"Integrados";4
"654";"Interessante";4
"655";"Iv";4
"656";"Janeiro";4
"657";"Jogo";4
"658";"Jurídica";4
"659";"Lara";4
"660";"Legais";4
"661";"Levantadas";4
"662";"Levantar";4
"663";"Localização";4
"664";"Macro";4
"665";"Mandato";4
"666";"Maneira";4
"667";"Manipulação";4
"668";"Marinhos";4
"669";"Material";4
"670";"Mecanismos";4
"671";"Meios";4
"672";"Menos";4
"673";"Modo";4
"674";"Náuticas";4
"675";"Náutico";4
"676";"Novos";4
"677";"Participativa";4
"678";"Passível";4
"679";"Peixes";4
"680";"Pensando";4
"681";"Pinsard";4
"682";"Planejar";4
"683";"Podendo";4
"684";"Porto";4
"685";"Possibilidade";4
"686";"Possibilidades";4
"687";"Possíveis";4
"688";"Prático";4
"689";"Presente";4
"690";"Preservar";4
"691";"Pressão";4
"692";"Problema";4
"693";"Problemática";4
"694";"Públicas";4
"695";"Qualquer";4
"696";"Quer";4
"697";"Questões";4
"698";"Quorum";4
"699";"Receber";4
"700";"Referentes";4
"701";"Regional";4
"702";"Regras";4
"703";"Relevantes";4
"704";"Responsabilidades";4
"705";"Resumo";4
"706";"Riqueza";4
"707";"Risco";4
"708";"Sargento";4
"709";"Secundários";4
"710";"Segunda";4
"711";"Si";4
"712";"Significa";4
"713";"Solicitação";4
"714";"Sr";4
"715";"Suficiente";4
"716";"Técnicos";4
"717";"Tendo";4
"718";"Terrestre";4
"719";"Terrestres";4
"720";"Tipo";4
"721";"Toda";4
"722";"Tr";4
"723";"Tudo";4
"724";"Ugrhi";4
"725";"Usuários";4
"726";"Utilidade";4
"727";"Utilização";4
"728";"V";4
"729";"Vagamista";4
"730";"Vamos";4
"731";"Vários";4
"732";"Vianna";4
"733";"Visão";4
"734";"Aberto";3
"735";"Abrangidos";3
"736";"Abril";3
"737";"Acabar";3
"738";"Administrativos";3
"739";"Agenda";3
"740";"Agendas";3
"741";"Água";3
"742";"Alterado";3
"743";"Ameaças";3
"744";"Amesp";3
"745";"Amortecimento";3
"746";"Amplamente";3
"747";"Antes";3
"748";"Antrópicos";3
"749";"Aproveitando";3
"750";"Aquicultura";3
"751";"Argonauta";3
"752";"Argumenta";3
"753";"Art";3
"754";"Articulação";3
"755";"Artigo";3
"756";"Assinada";3
"757";"Associação";3
"758";"Associados";3
"759";"Assuntos";3
"760";"Aterros";3
"761";"Audiência";3
"762";"Aumento";3
"763";"Auxiliar";3
"764";"Baixamar";3
"765";"Baixo";3
"766";"Baseia";3
"767";"Boas";3
"768";"Breve";3
"769";"Câmaras";3
"770";"Carla";3
"771";"Ceder";3
"772";"Cenários";3
"773";"Cerca";3
"774";"Certeza";3
"775";"Chamado";3
"776";"Checon";3
"777";"Científica";3
"778";"Cinco";3
"779";"Começar";3
"780";"Comissão";3
"781";"Compor";3
"782";"Composição";3
"783";"Comunicar";3
"784";"Conceito";3
"785";"Conjunto";3
"786";"Conselhos";3
"787";"Consideradas";3
"788";"Constar";3
"789";"Construções";3
"790";"Consulta";3
"791";"Contendo";3
"792";"Continuar";3
"793";"Continuidade";3
"794";"Contrário";3
"795";"Contratar";3
"796";"Coordenadas";3
"797";"Cuidar";3
"798";"Cuja";3
"799";"Curso";3
"800";"Dando";3
"801";"Deff";3
"802";"Defina";3
"803";"Definidos";3
"804";"Delegação";3
"805";"Denise";3
"806";"Destes";3
"807";"Di";3
"808";"Diferente";3
"809";"Dinâmica";3
"810";"Direito";3
"811";"Diretamente";3
"812";"Diretora";3
"813";"Disponível";3
"814";"Disposto";3
"815";"Divulgação";3
"816";"Dozee";3
"817";"Econômicos";3
"818";"Embasar";3
"819";"Encaminhamento";3
"820";"Encontros";3
"821";"Enviado";3
"822";"Envolvimento";3
"823";"Escuta";3
"824";"Esgoto";3
"825";"Espaço";3
"826";"Espaços";3
"827";"Espécies";3
"828";"Espera";3
"829";"Estabelecimento";3
"830";"Estaduais";3
"831";"Estará";3
"832";"Estratégico";3
"833";"Exatamente";3
"834";"Executiva";3
"835";"Executivo";3
"836";"Exige";3
"837";"Existia";3
"838";"Expectativas";3
"839";"Experiência";3
"840";"Explana";3
"841";"Fácil";3
"842";"Fatores";3
"843";"Ficar";3
"844";"Finais";3
"845";"Finalização";3
"846";"Financeiro";3
"847";"Fonzo";3
"848";"Formação";3
"849";"Formal";3
"850";"Formalizar";3
"851";"Formalmente";3
"852";"Formato";3
"853";"Fóruns";3
"854";"Francine";3
"855";"Freqüência";3
"856";"Fundamental";3
"857";"Geográficas";3
"858";"Geral";3
"859";"Gercoln";3
"860";"Gercolucila";3
"861";"Gestao";3
"862";"Governo";3
"863";"Grandes";3
"864";"Humano";3
"865";"Humberto";3
"866";"I";3
"867";"Ibama";3
"868";"Identificação";3
"869";"Imediato";3
"870";"Impossível";3
"871";"Indicação";3
"872";"Infelizmente";3
"873";"Informesa";3
"874";"Início";3
"875";"Insulares";3
"876";"Integral";3
"877";"Interação";3
"878";"Intercaladas";3
"879";"Ir";3
"880";"Item";3
"881";"Justifica";3
"882";"Lc";3
"883";"Lê";3
"884";"Lembrando";3
"885";"Lembrar";3
"886";"Levantados";3
"887";"Lido";3
"888";"Lógica";3
"889";"Manguezais";3
"890";"Manutenção";3
"891";"Mara";3
"892";"Março";3
"893";"Mariane";3
"894";"Maricultura";3
"895";"Matriz";3
"896";"Máximo";3
"897";"Medidas";3
"898";"Melhoria";3
"899";"Mês";3
"900";"Mesmos";3
"901";"Mistas";3
"902";"Modalidades";3
"903";"Modificar";3
"904";"Mostrar";3
"905";"Mpa";3
"906";"Mundo";3
"907";"Náutica";3
"908";"Necessariamente";3
"909";"Necessidades";3
"910";"Nenhum";3
"911";"Nível";3
"912";"Normatização";3
"913";"Novas";3
"914";"Novembro";3
"915";"Oceanográfico";3
"916";"Ocorreu";3
"917";"Ocupações";3
"918";"Operacional";3
"919";"Oportunidades";3
"920";"Oprocesso";3
"921";"Outra";3
"922";"Pacificação";3
"923";"Palestra";3
"924";"Parcerias";3
"925";"Participantes";3
"926";"Passa";3
"927";"Patrimônio";3
"928";"Peib";3
"929";"Peter";3
"930";"Pmu";3
"931";"Poderiam";3
"932";"Podese";3
"933";"Ponto";3
"934";"Pontuação";3
"935";"Possa";3
"936";"Poucas";3
"937";"Pouco";3
"938";"Premissa";3
"939";"Pré-Sal";3
"940";"Preservação";3
"941";"Presidente";3
"942";"Previsão";3
"943";"Prevista";3
"944";"Previsto";3
"945";"Principais";3
"946";"Procedimentos";3
"947";"Processolucila";3
"948";"Proíbe";3
"949";"Proibição";3
"950";"Propiciar";3
"951";"Própria";3
"952";"Próprio";3
"953";"Quantidade";3
"954";"Querem";3
"955";"Realizada";3
"956";"Recifes";3
"957";"Regiões";3
"958";"Relacionada";3
"959";"Relacionados";3
"960";"Representado";3
"961";"Representados";3
"962";"Responsáveis";3
"963";"Restrições";3
"964";"Reuniu";3
"965";"Rever";3
"966";"Ribeira";3
"967";"Saco";3
"968";"Saída";3
"969";"Salvador";3
"970";"Secretarias";3
"971";"Secretário";3
"972";"Serra";3
"973";"Setoriais";3
"974";"Smpu";3
"975";"Sob";3
"976";"Socioambiental";3
"977";"Soluções";3
"978";"Sugerindo";3
"979";"Tércio";3
"980";"Terem";3
"981";"Tirar";3
"982";"Tomadas";3
"983";"Trabalha";3
"984";"Ubatubalucila";3
"985";"Única";3
"986";"Usp";3
"987";"Utilizadas";3
"988";"Utilizado";3
"989";"Vale";3
"990";"Valores";3
"991";"Vontade";3
"992";"Votação";3
"993";"Votos";3
"994";"X";3
"995";"Abastecimento";2
"996";"Abrangência";2
"997";"Aceita";2
"998";"Aceitou";2
"999";"Acham";2
"1000";"Acordadas";2
"1001";"Acumulados";2
"1002";"Administrativas";2
"1003";"Adotado";2
"1004";"Adotar";2
"1005";"Adriano";2
"1006";"Afins";2
"1007";"Agencia";2
"1008";"Agrofloresta";2
"1009";"Ajuda";2
"1010";"Alana";2
"1011";"Alcance";2
"1012";"Algas";2
"1013";"Alteração";2
"1014";"Alterada";2
"1015";"Alto";2
"1016";"Ambientalistas";2
"1017";"Ambientalmente";2
"1018";"Ambientes";2
"1019";"Analisa";2
"1020";"Analisadas";2
"1021";"Análises";2
"1022";"Antecedência";2
"1023";"Antrópico";2
"1024";"Aonde";2
"1025";"Apalucila";2
"1026";"Apao";2
"1027";"Apesar";2
"1028";"Apoiar";2
"1029";"Apontar";2
"1030";"Apps";2
"1031";"Apresentada";2
"1032";"Aprimoramento";2
"1033";"Aproposta";2
"1034";"Aprovadaiii";2
"1035";"Aprovado";2
"1036";"Aprovam";2
"1037";"Apta";2
"1038";"Arrasto";2
"1039";"Arte";2
"1040";"Artesanato";2
"1041";"Artificiais";2
"1042";"Artigos";2
"1043";"Asreuniões";2
"1044";"Atender";2
"1045";"Atingir";2
"1046";"Ato";2
"1047";"Atribuições";2
"1048";"Atuais";2
"1049";"Atualizar";2
"1050";"Avaliar";2
"1051";"Azul";2
"1052";"Bacia";2
"1053";"Bacias";2
"1054";"Bairro";2
"1055";"Baixada";2
"1056";"Beto";2
"1057";"Biológicos";2
"1058";"Boa";2
"1059";"Bom";2
"1060";"Cabe";2
"1061";"Caeté";2
"1062";"Calendário";2
"1063";"Camara";2
"1064";"Câmaraslucila";2
"1065";"Capacitação";2
"1066";"Captação";2
"1067";"Captura";2
"1068";"Características";2
"1069";"Carol";2
"1070";"Cartográfica";2
"1071";"Casas";2
"1072";"Casos";2
"1073";"Cedendo";2
"1074";"Censo";2
"1075";"Cerco";2
"1076";"Chamada";2
"1077";"Círculo";2
"1078";"Citando";2
"1079";"Clareza";2
"1080";"Classificada";2
"1081";"Cobertura";2
"1082";"Colocação";2
"1083";"Colocar";2
"1084";"Colônias";2
"1085";"Começamos";2
"1086";"Começou";2
"1087";"Comentando";2
"1088";"Comitê";2
"1089";"Comparecer";2
"1090";"Compatibilizar";2
"1091";"Completamente";2
"1092";"Compõe";2
"1093";"Comprometeu";2
"1094";"Comprometimento";2
"1095";"Compromisso";2
"1096";"Comunitário";2
"1097";"Comuns";2
"1098";"Concentração";2
"1099";"Conclusão";2
"1100";"Concordando";2
"1101";"Condições";2
"1102";"Conferências";2
"1103";"Conflitante";2
"1104";"Conjuntamente";2
"1105";"Consciência";2
"1106";"Conselhosgestores";2
"1107";"Consensolucila";2
"1108";"Considerações";2
"1109";"Considerado";2
"1110";"Consolidação";2
"1111";"Consórcio";2
"1112";"Contatos";2
"1113";"Contempladas";2
"1114";"Contemplado";2
"1115";"Contexto";2
"1116";"Continental";2
"1117";"Contraditórios";2
"1118";"Convencional";2
"1119";"Conversem";2
"1120";"Cores";2
"1121";"Costeiras";2
"1122";"Criadas";2
"1123";"Crítica";2
"1124";"Crucial";2
"1125";"Crustáceos";2
"1126";"Cujo";2
"1127";"Cultura";2
"1128";"Cumprimento";2
"1129";"Dano";2
"1130";"Danos";2
"1131";"Datas";2
"1132";"Deconservação";2
"1133";"Definidas";2
"1134";"Definindo";2
"1135";"Degraus";2
"1136";"Demanejo";2
"1137";"Democracia";2
"1138";"Democrática";2
"1139";"Deny";2
"1140";"Departamento";2
"1141";"Dependendo";2
"1142";"Desanimado";2
"1143";"Descrito";2
"1144";"Destruíssemos";2
"1145";"Detalhada";2
"1146";"Detalhado";2
"1147";"Dever";2
"1148";"Dialogar";2
"1149";"Diante";2
"1150";"Diferença";2
"1151";"Diferencial";2
"1152";"Dificuldades";2
"1153";"Dinheiro";2
"1154";"Discuta";2
"1155";"Discutam";2
"1156";"Discute";2
"1157";"Discutem";2
"1158";"Discutida";2
"1159";"Discutidas";2
"1160";"Discutiu";2
"1161";"Disponibilizar";2
"1162";"Disposição";2
"1163";"Distribuído";2
"1164";"Dividir";2
"1165";"Divisão";2
"1166";"Divulgar";2
"1167";"Dizendoque";2
"1168";"Diztambém";2
"1169";"Domosaico";2
"1170";"Dopróprio";2
"1171";"Dr";2
"1172";"Ea";2
"1173";"Edital";2
"1174";"Educacional";2
"1175";"Efetiva";2
"1176";"Eficácia";2
"1177";"Elaboraçãodo";2
"1178";"Elaborou";2
"1179";"Eleito";2
"1180";"Elvio";2
"1181";"Empresas";2
"1182";"Encaminha";2
"1183";"Encaminhadas";2
"1184";"Encaminhamentos";2
"1185";"Encerramento";2
"1186";"Encontro";2
"1187";"Ênfase";2
"1188";"Enfoque";2
"1189";"Enquadramentos";2
"1190";"Entrar";2
"1191";"Entretanto";2
"1192";"Envolvendo";2
"1193";"Envolver";2
"1194";"Enxergamos";2
"1195";"Éo";2
"1196";"Eordenamento";2
"1197";"Época";2
"1198";"Equipamentos";2
"1199";"Errada";2
"1200";"Erros";2
"1201";"Escada";2
"1202";"Escalas";2
"1203";"Esforços";2
"1204";"Esgotamento";2
"1205";"Especialmente";2
"1206";"Específica";2
"1207";"Específicas";2
"1208";"Especificidades";2
"1209";"Esportes";2
"1210";"Essenciais";2
"1211";"Estabelecendo";2
"1212";"Esteves";2
"1213";"Estoque";2
"1214";"Estrutura";2
"1215";"Ex";2
"1216";"Exceção";2
"1217";"Exigidos";2
"1218";"Existência";2
"1219";"Expansão";2
"1220";"Expansãourbana";2
"1221";"Explanando";2
"1222";"Exploração";2
"1223";"Extenso";2
"1224";"Extrativismo";2
"1225";"Façam";2
"1226";"Facilitar";2
"1227";"Faixa";2
"1228";"Falsa";2
"1229";"Fase";2
"1230";"Federais";2
"1231";"Feitas";2
"1232";"Festival";2
"1233";"Fevereiro";2
"1234";"Fica";2
