"";"word";"n"
"189";"Natural";8
"190";"Operação";8
"191";"Parte";8
"192";"Petróleo";8
"193";"Podem";8
"194";"Possibilidade";8
"195";"Realizadas";8
"196";"Secretaria";8
"197";"Sma";8
"198";"Sustentável";8
"199";"Ubatuba";8
"200";"UCS";8
"201";"Unanimidade";8
"202";"Vem";8
"203";"Afirmou";7
"204";"Ambientais";7
"205";"Apresentar";7
"206";"Atual";7
"207";"Bocaina";7
"208";"Diversos";7
"209";"Doconselho";7
"210";"Documentos";7
"211";"Empresa";7
"212";"Encaminhar";7
"213";"Espécies";7
"214";"Estudos";7
"215";"Executiva";7
"216";"Existem";7
"217";"Geral";7
"218";"Incluindo";7
"219";"Incluir";7
"220";"Informações";7
"221";"Interno";7
"222";"Ip";7
"223";"Julio";7
"224";"Lixo";7
"225";"Local";7
"226";"Marinhas";7
"227";"Mexilhão";7
"228";"Minuta";7
"229";"Mitigação";7
"230";"Mosaico";7
"231";"Muitas";7
"232";"Novo";7
"233";"Obras";7
"234";"Outras";7
"235";"Participação";7
"236";"Pediu";7
"237";"Pinsard";7
"238";"Portuária";7
"239";"Possuem";7
"240";"Quatro";7
"241";"Questionamento";7
"242";"Realização";7
"243";"Realizado";7
"244";"Recursos";7
"245";"Resíduos";7
"246";"Segurança";7
"247";"Seminário";7
"248";"Setorial";7
"249";"Sociedade";7
"250";"Ulisses";7
"251";"Via";7
"252";"Visual";7
"253";"Ação";6
"254";"Ambiente";6
"255";"Arie";6
"256";"Artesanal";6
"257";"Assunto";6
"258";"Bacias";6
"259";"Brasil";6
"260";"Campos";6
"261";"Compensação";6
"262";"Considerações";6
"263";"Convidados";6
"264";"Cultivo";6
"265";"Dando";6
"266";"Débora";6
"267";"Decisão";6
"268";"Definido";6
"269";"Deverá";6
"270";"Dias";6
"271";"Dificuldade";6
"272";"Discutir";6
"273";"Empregos";6
"274";"Encaminhamento";6
"275";"Faz";6
"276";"Fica";6
"277";"Garantir";6
"278";"Gestora";6
"279";"Grandes";6
"280";"Grupos";6
"281";"Gutierrez";6
"282";"Histórico";6
"283";"Implantação";6
"284";"Influencia";6
"285";"Instituto";6
"286";"Kelen";6
"287";"Leitura";6
"288";"Lembra";6
"289";"Lopes";6
"290";"Maior";6
"291";"Malha";6
"292";"Marinho";6
"293";"Medida";6
"294";"Monitoramento";6
"295";"Nesta";6
"296";"Nome";6
"297";"Nova";6
"298";"Óleo";6
"299";"Padrão";6
"300";"Parecer";6
"301";"Pautas";6
"302";"Pede";6
"303";"Ponto";6
"304";"Pontos";6
"305";"Possíveis";6
"306";"Possível";6
"307";"Pré";6
"308";"Presentes";6
"309";"Prevista";6
"310";"Problema";6
"311";"Publicas";6
"312";"Questões";6
"313";"Regulamentação";6
"314";"Sandro";6
"315";"Seguimento";6
"316";"Sugestão";6
"317";"Tempo";6
"318";"Tendo";6
"319";"Termo";6
"320";"Trabalhos";6
"321";"Tupi";6
"322";"Uc";6
"323";"Vezes";6
"324";"Vianna";6
"325";"Acesso";5
"326";"Acontecer";5
"327";"Agência";5
"328";"Água";5
"329";"Âmbito";5
"330";"Análise";5
"331";"Andamento";5
"332";"Apas";5
"333";"Apoio";5
"334";"Arte";5
"335";"Campo";5
"336";"Carga";5
"337";"Cidade";5
"338";"Comissão";5
"339";"Comitê";5
"340";"Complementação";5
"341";"Comum";5
"342";"Conselhogestor";5
"343";"Costa";5
"344";"Dar";5
"345";"Demanda";5
"346";"Demandas";5
"347";"Disposição";5
"348";"Disto";5
"349";"Divulgação";5
"350";"Encaminhamentos";5
"351";"Entorno";5
"352";"Enviar";5
"353";"Envio";5
"354";"Equipe";5
"355";"Espaço";5
"356";"Especial";5
"357";"Federal";5
"358";"Flutuante";5
"359";"Garante";5
"360";"Gts";5
"361";"Ibge";5
"362";"Idéia";5
"363";"Influência";5
"364";"Integrada";5
"365";"Integrar";5
"366";"Lastro";5
"367";"Legislações";5
"368";"Lembrou";5
"369";"Licença";5
"370";"Lista";5
"371";"Logo";5
"372";"Marina";5
"373";"Mesmos";5
"374";"Municipal";5
"375";"Município";5
"376";"Náutico";5
"377";"Objetivos";5
"378";"Outra";5
"379";"Passa";5
"380";"Pesqueira";5
"381";"Poderia";5
"382";"Políticas";5
"383";"Polo";5
"384";"Prefeitura";5
"385";"Previsto";5
"386";"Primeiro";5
"387";"Processos";5
"388";"Propõe";5
"389";"Propor";5
"390";"Protocolar";5
"391";"Público";5
"392";"Qualidade";5
"393";"Realizar";5
"394";"Relatório";5
"395";"Ressalta";5
"396";"Revisão";5
"397";"Rocha";5
"398";"Royalties";5
"399";"Sal";5
"400";"Setores";5
"401";"Sido";5
"402";"Somente";5
"403";"Sp";5
"404";"Sugerido";5
"405";"Sugestões";5
"406";"T";5
"407";"Termos";5
"408";"Tipo";5
"409";"Total";5
"410";"Tratamento";5
"411";"Tupinambás";5
"412";"Usos";5
"413";"Vários";5
"414";"Votos";5
"415";"Agora";4
"416";"Agradeceu";4
"417";"Amortecimento";4
"418";"Analise";4
"419";"Antes";4
"420";"Antonio";4
"421";"Associação";4
"422";"Aumento";4
"423";"Avaliar";4
"424";"Caraguá";4
"425";"Cc";4
"426";"Cebimar";4
"427";"Cenário";4
"428";"Cidades";4
"429";"Civil";4
"430";"Claro";4
"431";"Colônia";4
"432";"Competência";4
"433";"Concordaram";4
"434";"Condições";4
"435";"Conselhos";4
"436";"Consultivo";4
"437";"Conta";4
"438";"Convidou";4
"439";"Convite";4
"440";"Cor";4
"441";"Costeiro";4
"442";"Critérios";4
"443";"Decidiu";4
"444";"Deliberação";4
"445";"Desde";4
"446";"Dessa";4
"447";"Diferentes";4
"448";"Discussões";4
"449";"Dolitoral";4
"450";"Duração";4
"451";"Dutos";4
"452";"Elaborado";4
"453";"Email";4
"454";"Encontrase";4
"455";"Escritório";4
"456";"Estabelecidos";4
"457";"Estar";4
"458";"Estudo";4
"459";"Execução";4
"460";"Exóticas";4
"461";"Explanação";4
"462";"Fabio";4
"463";"Falando";4
"464";"Fato";4
"465";"Feita";4
"466";"Feitas";4
"467";"Fim";4
"468";"Foco";4
"469";"Formal";4
"470";"Fóruns";4
"471";"Gerenciamento";4
"472";"Gladys";4
"473";"Gtea";4
"474";"Inaê";4
"475";"Incorporadas";4
"476";"Inês";4
"477";"Informes";4
"478";"Instalação";4
"479";"Integração";4
"480";"Interessante";4
"481";"Interesse";4
"482";"José";4
"483";"Junho";4
"484";"Justifica";4
"485";"Lavrada";4
"486";"Legal";4
"487";"Licenciamentos";4
"488";"Locais";4
"489";"Logística";4
"490";"Longo";4
"491";"Marco";4
"492";"Marinas";4
"493";"Máximo";4
"494";"Medidas";4
"495";"Melhor";4
"496";"Mês";4
"497";"Ministério";4
"498";"Motivo";4
"499";"Mpa";4
"500";"Mudança";4
"501";"Necessidade";4
"502";"Nenhum";4
"503";"Normativa";4
"504";"Novamente";4
"505";"Núcleo";4
"506";"Número";4
"507";"Obra";4
"508";"Ocorrer";4
"509";"Offshore";4
"510";"Oficial";4
"511";"Parceria";4
"512";"Parelhas";4
"513";"Passada";4
"514";"Passos";4
"515";"Petrobrás";4
"516";"Planos";4
"517";"Plenária";4
"518";"Polegadas";4
"519";"Portaria";4
"520";"Presente";4
"521";"Problemas";4
"522";"Proibição";4
"523";"Propostas";4
"524";"Proteção";4
"525";"Próximos";4
"526";"Publica";4
"527";"Pudesse";4
"528";"Qualquer";4
"529";"Quantidade";4
"530";"Quórum";4
"531";"Ramirez";4
"532";"Regional";4
"533";"Relação";4
"534";"Representante";4
"535";"Requerimentos";4
"536";"Reservas";4
"537";"Respeito";4
"538";"Retirada";4
"539";"Risco";4
"540";"Salientou";4
"541";"Semana";4
"542";"Sempre";4
"543";"Serem";4
"544";"Situação";4
"545";"Souza";4
"546";"Spu";4
"547";"Tamoios";4
"548";"Técnico";4
"549";"Temática";4
"550";"Testes";4
"551";"Toda";4
"552";"Tomada";4
"553";"Trabalha";4
"554";"Traçado";4
"555";"Tratado";4
"556";"Trazer";4
"557";"Única";4
"558";"Utgca";4
"559";"Vale";4
"560";"Zoneamento";4
"561";"Aaprovação";3
"562";"Aberto";3
"563";"Abordagem";3
"564";"Acredita";3
"565";"Adequada";3
"566";"Agenda";3
"567";"Agendas";3
"568";"Antônio";3
"569";"Anual";3
"570";"Aparecida";3
"571";"Apreensões";3
"572";"Apresentada";3
"573";"Apresentados";3
"574";"Apresentam";3
"575";"Articulação";3
"576";"Assinada";3
"577";"Assinar";3
"578";"Atender";3
"579";"Atuar";3
"580";"Azul";3
"581";"Balsa";3
"582";"Barcos";3
"583";"Barra";3
"584";"Bases";3
"585";"Bela";3
"586";"Breve";3
"587";"Características";3
"588";"Cardoso";3
"589";"Cargas";3
"590";"Carta";3
"591";"Categoria";3
"592";"Cercos";3
"593";"Chegar";3
"594";"Código";3
"595";"Colocar";3
"596";"Complementou";3
"597";"Comprometeu";3
"598";"Comunicou";3
"599";"Conflitos";3
"600";"Conjunta";3
"601";"Conjunto";3
"602";"Considerada";3
"603";"Conter";3
"604";"Conteúdo";3
"605";"Continuidade";3
"606";"Contratação";3
"607";"Contrato";3
"608";"Controle";3
"609";"Cronograma";3
"610";"Deconservação";3
"611";"Dedecisão";3
"612";"Definição";3
"613";"Definidas";3
"614";"Definir";3
"615";"Dentro";3
"616";"Desafio";3
"617";"Dessaunidade";3
"618";"Destinação";3
"619";"Determinado";3
"620";"Determinar";3
"621";"Devemos";3
"622";"Deverão";3
"623";"Dezembro";3
"624";"Diálogo";3
"625";"Direta";3
"626";"Discutido";3
"627";"Disponibilidade";3
"628";"Disponíveis";3
"629";"Divide";3
"630";"Docas";3
"631";"Dois";3
"632";"Dragagem";3
"633";"Duas";3
"634";"Duto";3
"635";"Econômica";3
"636";"Educaçãoambiental";3
"637";"Elaboração";3
"638";"Elaborar";3
"639";"Encerrada";3
"640";"Encontra";3
"641";"Enquanto";3
"642";"Entrega";3
"643";"Entreoutros";3
"644";"Enviada";3
"645";"Enviadas";3
"646";"Estação";3
"647";"Estará";3
"648";"Exploração";3
"649";"Extraordinária";3
"650";"Favor";3
"651";"Fechamento";3
"652";"Fehidro";3
"653";"Ficam";3
"654";"Finaliza";3
"655";"Fins";3
"656";"Formaggia";3
"657";"Francine";3
"658";"Funcionamento";3
"659";"Futuro";3
"660";"Gestores";3
"661";"Havia";3
"662";"Identidade";3
"663";"Iii";3
"664";"Ilhas";3
"665";"Implementação";3
"666";"Informa";3
"667";"Informaçãotécnica";3
"668";"Inicial";3
"669";"Iniciar";3
"670";"Início";3
"671";"Integrado";3
"672";"Intenção";3
"673";"Intensidade";3
"674";"Itaguaí";3
"675";"Km";3
"676";"Lei";3
"677";"Lima";3
"678";"Limpeza";3
"679";"Lobato";3
"680";"Manifestar";3
"681";"Manter";3
"682";"Manutenção";3
"683";"Mapa";3
"684";"Marcio";3
"685";"Março";3
"686";"Maria";3
"687";"Marinhos";3
"688";"Marítima";3
"689";"Maurici";3
"690";"Média";3
"691";"Menos";3
"692";"Mesma";3
"693";"Metas";3
"694";"Mundial";3
"695";"Nacional";3
"696";"Navegação";3
"697";"Navio";3
"698";"Necessário";3
"699";"Nessa";3
"700";"Norma";3
"701";"Nov";3
"702";"Novas";3
"703";"Novos";3
"704";"Oconselho";3
"705";"Ocorre";3
"706";"Ocorrência";3
"707";"Oficinas";3
"708";"Oportunidades";3
"709";"Ordenamento";3
"710";"Ordinária";3
"711";"Organizado";3
"712";"Órgão";3
"713";"Outro";3
"714";"Parao";3
"715";"Passar";3
"716";"Peia";3
"717";"Peixe";3
"718";"Pequena";3
"719";"Pequenas";3
"720";"Pessoas";3
"721";"Planilhas";3
"722";"Planode";3
"723";"Poluição";3
"724";"Pós";3
"725";"Posição";3
"726";"Pra";3
"727";"Primaria";3
"728";"Principal";3
"729";"Públicas";3
"730";"Questionamentos";3
"731";"Recomendações";3
"732";"Recuperação";3
"733";"Rede";3
"734";"Refere";3
"735";"Referencia";3
"736";"Reguladora";3
"737";"Resolução";3
"738";"Responsabilidade";3
"739";"Resposta";3
"740";"Retorno";3
"741";"Roberto";3
"742";"Rodovia";3
"743";"Sanitários";3
"744";"Sãosebastião";3
"745";"Saúde";3
"746";"Secretária";3
"747";"Seguimentos";3
"748";"Seguintes";3
"749";"Segundo";3
"750";"Sérgio";3
"751";"Shida";3
"752";"Sobrepor";3
"753";"Sobreposição";3
"754";"Social";3
"755";"Soldado";3
"756";"Solicita";3
"757";"Sólidos";3
"758";"Sucesso";3
"759";"Sul";3
"760";"Tamanho";3
"761";"TDR";3
"762";"Tlds";3
"763";"Tr";3
"764";"Tratar";3
"765";"Tudo";3
"766";"Turra";3
"767";"Ultimo";3
"768";"Único";3
"769";"Utilização";3
"770";"Utilizado";3
"771";"Utilizar";3
"772";"V";3
"773";"Valor";3
"774";"Vão";3
"775";"Verde";3
"776";"Viabilidade";3
"777";"Vieira";3
"778";"Vigentes";3
"779";"Vocação";3
"780";"Votação";3
"781";"Aapresentação";2
"782";"Aaudiência";2
"783";"Abertas";2
"784";"Abordado";2
"785";"Abordar";2
"786";"Abril";2
"787";"Absorve";2
"788";"Acidente";2
"789";"Acompanham";2
"790";"Acompanhar";2
"791";"Aconservação";2
"792";"Acrescenta";2
"793";"Adequações";2
"794";"Agestão";2
"795";"Álcool";2
"796";"Alga";2
"797";"Algum";2
"798";"Alimentar";2
"799";"Alterações";2
"800";"Alteradas";2
"801";"Alterado";2
"802";"Alto";2
"803";"Ampla";2
"804";"Ampliado";2
"805";"Analisar";2
"806";"Anchieta";2
"807";"Anularia";2
"808";"Aosaneamento";2
"809";"Apamarinha";2
"810";"Apartir";2
"811";"Apesar";2
"812";"Aponta";2
"813";"Apossibilidade";2
"814";"Apreensão";2
"815";"Apresentadas";2
"816";"Apresentando";2
"817";"Aprofundamento";2
"818";"Aprovar";2
"819";"Aquaviário";2
"820";"Aquicultura";2
"821";"Aquisição";2
"822";"Ar";2
"823";"Arrendamento";2
"824";"Artesanais";2
"825";"Aspectos";2
"826";"Assuntos";2
"827";"Atingir";2
"828";"Atmosférica";2
"829";"Atracação";2
"830";"Atribuído";2
"831";"Audiências";2
"832";"Auditório";2
"833";"Ausência";2
"834";"Autoridade";2
"835";"Banco";2
"836";"Barrisdia";2
"837";"Berços";2
"838";"Beto";2
"839";"Bio";2
"840";"Biótico";2
"841";"Boletins";2
"842";"Caetano";2
"843";"Café";2
"844";"Cálculo";2
"845";"Câmaras";2
"846";"Caminhos";2
"847";"Capacidade";2
"848";"Carece";2
"849";"Castelhanos";2
"850";"Ceds";2
"851";"Cergole";2
"852";"Cgpara";2
"853";"Cia";2
"854";"Cima";2
"855";"Citadas";2
"856";"Citado";2
"857";"Citar";2
"858";"Classe";2
"859";"Claudia";2
"860";"Cláudio";2
"861";"Colacmar";2
"862";"Coloca";2
"863";"Colocou";2
"864";"Colônias";2
"865";"Coma";2
"866";"Começou";2
"867";"Comercial";2
"868";"Comoexemplo";2
"869";"Comoo";2
"870";"Compilação";2
"871";"Complementar";2
"872";"Completa";2
"873";"Completou";2
"874";"Conceito";2
"875";"Concluiu";2
"876";"Concordou";2
"877";"Condicionante";2
"878";"Condicionantes";2
"879";"Conjuntamente";2
"880";"Conselheiro";2
"881";"Consema";2
"882";"Consideração";2
"883";"Considerado";2
"884";"Construir";2
"885";"Contêineres";2
"886";"Continuou";2
"887";"Contorno";2
"888";"Contratado";2
"889";"Contribuir";2
"890";"Conversa";2
"891";"Convida";2
"892";"Cooperação";2
"893";"Coordenadas";2
"894";"Coordenadora";2
"895";"Coordenar";2
"896";"Correção";2
"897";"Correia";2
"898";"Correio";2
"899";"Crescimento";2
"900";"Criada";2
"901";"Criado";2
"902";"Criar";2
"903";"Cris";2
"904";"Critica";2
"905";"Cultivos";2
"906";"Cunhambebe";2
"907";"Dafundação";2
"908";"Daqui";2
"909";"Deamortecimento";2
"910";"Decaraguatatuba";2
"911";"Decidido";2
"912";"Decisões";2
"913";"Decorrentes";2
"914";"Decreto";2
"915";"Deembarcações";2
"916";"Defeso";2
"917";"Defesos";2
"918";"Definidoinformes";2
"919";"Deinteresse";2
"920";"Demitigação";2
"921";"Deoutubro";2
"922";"Dependendo";2
"923";"Depesca";2
"924";"Deque";2
"925";"Desaneamento";2
"926";"Desão";2
"927";"Descarte";2
"928";"Detalhado";2
"929";"Determinações";2
"930";"Determinados";2
"931";"Deu";2
"932";"Devidos";2
"933";"Devolutiva";2
"934";"Diferenças";2
"935";"Diferente";2
"936";"Difícil";2
"937";"Dimensionamento";2
"938";"Dinâmica";2
"939";"Direito";2
"940";"Diretriz";2
"941";"Discurso";2
"942";"Disponível";2
"943";"Disso";2
"944";"Divisa";2
"945";"Divisão";2
"946";"Documentomanifestação";2
"947";"Doestado";2
"948";"Dogerco";2
"949";"Doporto";2
"950";"Doprojeto";2
"951";"Dosetor";2
"952";"Ecológico";2
"953";"Econômico";2
"954";"Edson";2
"955";"Ehlers";2
"956";"EIArimaprojetos";2
"957";"Elaborou";2
"958";"Eletrônico";2
"959";"Emconjunto";2
"960";"Emissão";2
"961";"Empreendedores";2
"962";"Emprocessos";2
"963";"Emsão";2
"964";"Encaminhada";2
"965";"Encerrou";2
"966";"Encontrada";2
"967";"Encontradas";2
"968";"Encontramos";2
"969";"Ênfase";2
"970";"Entidades";2
"971";"Entrada";2
"972";"Entretanto";2
"973";"Enviado";2
"974";"Eque";2
"975";"Erro";2
"976";"Escala";2
"977";"Esclarece";2
"978";"Esclarecer";2
"979";"Esectupinambás";2
"980";"Esforço";2
"981";"Esgoto";2
"982";"Espécie";2
"983";"Especifica";2
"984";"Especifico";2
"985";"Específico";2
"986";"Espera";2
"987";"Estabelecido";2
"988";"Estratégica";2
"989";"Estreito";2
"990";"Etapa";2
"991";"Etapas";2
"992";"Exclusivamente";2
"993";"Executivo";2
"994";"Existir";2
"995";"Exótico";2
"996";"Expansão";2
"997";"Experiência";2
"998";"Extensão";2
"999";"Extração";2
"1000";"Extraído";2
"1001";"Fabiopincinato";2
"1002";"Facilidade";2
"1003";"Falhas";2
"1004";"Falta";2
"1005";"Fasede";2
"1006";"Fases";2
"1007";"Fazendo";2
"1008";"Feira";2
"1009";"Feitos";2
"1010";"Ferramenta";2
"1011";"Férrea";2
"1012";"Finais";2
"1013";"Finalizar";2
"1014";"Financiamento";2
"1015";"Fluxo";2
"1016";"Focado";2
"1017";"Focar";2
"1018";"Foium";2
"1019";"Formalmente";2
"1020";"Formato";2
"1021";"Fórum";2
"1022";"Fpso";2
"1023";"Frase";2
"1024";"Fundaçãoflorestal";2
"1025";"Gasalla";2
"1026";"Gásnatural";2
"1027";"Gasoduto";2
"1028";"Gerente";2
"1029";"Global";2
"1030";"Haver";2
"1031";"Haverá";2
"1032";"Hesta";2
"1033";"Hidrográficas";2
"1034";"Icmbio";2
"1035";"Ícones";2
"1036";"Identificado";2
"1037";"Identificados";2
"1038";"Igararecê";2
"1039";"Ii";2
"1040";"Imagem";2
"1041";"Imigrantes";2
"1042";"Importantes";2
"1043";"Inciso";2
"1044";"Incluem";2
"1045";"Incorporado";2
"1046";"Independente";2
"1047";"Individualizadas";2
"1048";"Inez";2
"1049";"Infraestrutura";2
"1050";"Inicio";2
"1051";"Inst";2
"1052";"Instituição";2
"1053";"Iousp";2
"1054";"Iracema";2
"1055";"Irão";2
"1056";"Iremos";2
"1057";"Iria";2
"1058";"J";2
"1059";"Juliana";2
"1060";"Juntamente";2
"1061";"Justificativa";2
"1062";"Kappaphycus";2
"1063";"Kerber";2
"1064";"Leite";2
"1065";"Lica";2
"1066";"Licenciador";2
"1067";"Lidas";2
"1068";"Listas";2
"1069";"Litoralnorte";2
"1070";"Lo";2
"1071";"Lobo";2
"1072";"Localização";2
"1073";"Maembipi";2
"1074";"Magnitude";2
"1075";"Maiores";2
"1076";"Manifestaçãotécnica";2
"1077";"Manifestações";2
"1078";"Mapas";2
"1079";"Marcada";2
"1080";"Marcar";2
"1081";"Márcio";2
"1082";"Mariculturae";2
"1083";"Massa";2
"1084";"Membros";2
"1085";"Menor";2
"1086";"Mérito";2
"1087";"Merluza";2
"1088";"Meses";2
"1089";"Mesmas";2
"1090";"Metros";2
"1091";"Mitigatória";2
"1092";"Mitigatórias";2
"1093";"Modais";2
"1094";"Mostrar";2
"1095";"Mostrou";2
"1096";"Movimentação";2
"1097";"Mudanças";2
"1098";"Municipais";2
"1099";"Napróxima";2
"1100";"Natalia";2
"1101";"Nenhuma";2
"1102";"Nº";2
"1103";"Nodia";2
"1104";"Normas";2
"1105";"Normatização";2
"1106";"Obrigações";2
"1107";"Obtenção";2
"1108";"Obtidos";2
"1109";"Oceânico";2
"1110";"Oconhecimento";2
"1111";"Oficialmente";2
"1112";"Oficina";2
"1113";"Oórgão";2
"1114";"Oproblema";2
"1115";"Oprocesso";2
"1116";"Organização";2
"1117";"Organizadopelo";2
"1118";"Órgãos";2
"1119";"Orientar";2
"1120";"Oslicenciamentos";2
"1121";"Osoldado";2
"1122";"Otimizar";2
"1123";"Páginas";2
"1124";"Palmas";2
"1125";"Panorama";2
"1126";"Papp";2
"1127";"Pareceres";2
"1128";"Partejurídica";2
"1129";"Participantes";2
"1130";"Participar";2
"1131";"Participativa";2
"1132";"Participativas";2
"1133";"Passado";2
"1134";"Passando";2
"1135";"Patrulha";2
"1136";"Paulínia";2
"1137";"Pautada";2
"1138";"Pea";2
"1139";"Pedido";2
"1140";"Pensa";2
"1141";"Perante";2
"1142";"Perfil";2
"1143";"Perguntas";2
"1144";"Perimetral";2
"1145";"Perímetro";2
"1146";"Período";2
"1147";"Permitidos";2
"1148";"Pesqueiras";2
"1149";"Pesqueiros";2
"1150";"Pier";2
"1151";"Píer";2
"1152";"Pilotos";2
"1153";"Planodiretor";2
"1154";"Plansan";2
"1155";"Poços";2
"1156";"Polícia";2
"1157";"Pólo";2
"1158";"Posicionamento";2
"1159";"Possam";2
"1160";"Praias";2
"1161";"Precisa";2
"1162";"Precisamos";2
"1163";"Prédeterminado";2
"1164";"Prédio";2
"1165";"Prefeituras";2
"1166";"Premissas";2
"1167";"Preocupação";2
"1168";"Preps";2
"1169";"Preservados";2
"1170";"Presidência";2
"1171";"Presidente";2
"1172";"Pretende";2
"1173";"Prevendo";2
"1174";"Previstos";2
"1175";"Principais";2
"1176";"Principio";2
"1177";"Prioridades";2
"1178";"Procedimentos";2
"1179";"Própria";2
"1180";"Próprio";2
"1181";"Prosseguiu";2
"1182";"Prostituição";2
"1183";"Protegidas";2
"1184";"Próximareunião";2
"1185";"Publico";2
"1186";"Públicos";2
"1187";"Queas";2
"1188";"Quedevido";2
"1189";"Queimada";2
"1190";"Quiser";2
"1191";"Realiza";2
"1192";"Realizados";2
"1193";"Receber";2
"1194";"Recursoshídricos";2
"1195";"Redução";2
"1196";"Referendado";2
"1197";"Referente";2
"1198";"Regularização";2
"1199";"Relacionados";2
"1200";"Relevante";2
"1201";"Renda";2
"1202";"Repassar";2
"1203";"Representatividade";2
"1204";"Ressaltando";2
"1205";"Resultados";2
"1206";"Retirado";2
"1207";"Retoma";2
"1208";"Retroporto";2
"1209";"Rio";2
"1210";"Rios";2
"1211";"Rj";2
"1212";"Rodrigues";2
"1213";"Rol";2
"1214";"Rotas";2
"1215";"Ruídos";2
"1216";"Saldata";2
"1217";"Sanitárias";2
"1218";"Santa";2
"1219";"Segmento";2
"1220";"Segunda";2
"1221";"Sequência";2
"1222";"Seqüência";2
"1223";"Sergio";2
"1224";"Setoriais";2
"1225";"Silva";2
"1226";"Simples";2
"1227";"Site";2
"1228";"Smma";2
"1229";"Sociais";2
"1230";"Sócioambiental";2
"1231";"Solicitou";2
"1232";"Suasatividades";2
